pair,market,entry_date,position_side,entry_price,position_size,entry_zscore,coint_pvalue,half_life,zero_crossing,exit_date,exit_zscore,exit_signal,total_pnl
YFI-USD--MATIC-USD,MATIC-USD,2023-05-04T13:45:03.510Z,LONG,0.9857,50.0,1.6465811364609246,0.0310936563135476,21.0,12.0,2023-05-05T13:43:25.044540,-2.2547255290925885,Zscore,0.49204
ENJ-USD--ZRX-USD,ENJ-USD,2023-05-05T05:37:55.956Z,SHORT,0.381,130.0,1.6027523652751567,0.0446596267810312,5.0,29.0,2023-05-05T15:32:51.280980,-1.7858414973764367,Zscore,-0.352877
ENJ-USD--ZRX-USD,ZRX-USD,2023-05-05T05:38:15.277Z,LONG,0.247,202.0,1.6027523652751567,0.0446596267810312,5.0,29.0,2023-05-05T15:32:53.139050,-1.7858414973764367,Zscore,0.6562060000000001
YFI-USD--MATIC-USD,YFI-USD,2023-05-05T13:47:38.719Z,LONG,8089.0,0.0062,-1.5280266183034226,0.0250784110412474,21.0,10.0,2023-05-05T20:20:54.042565,2.1626017533003643,Zscore,0.402654
YFI-USD--MATIC-USD,MATIC-USD,2023-05-05T13:47:57.667Z,SHORT,0.9933,50.0,-1.5280266183034226,0.0250784110412474,21.0,10.0,2023-05-05T20:20:55.913961,2.1626017533003643,Zscore,-0.360303
FIL-USD--DOGE-USD,FIL-USD,2023-05-05T08:49:41.553Z,LONG,5.25,9.6,-2.1493204498988714,0.035096055264886,8.0,18.0,2023-05-05T22:15:43.779053,-3.132289026731638,SL,0.228935
FIL-USD--DOGE-USD,DOGE-USD,2023-05-05T08:50:00.597Z,SHORT,0.0784,630.0,-2.1493204498988714,0.035096055264886,8.0,18.0,2023-05-05T22:15:45.726607,-3.132289026731638,SL,-1.487966
CRV-USD--AAVE-USD,CRV-USD,2023-05-05T10:02:39.905Z,SHORT,0.9433,52.0,1.8348247760220568,0.0135674066351375,10.0,15.0,2023-05-05T23:14:46.426174,-2.0895374640355806,Zscore,-0.693339
CRV-USD--AAVE-USD,AAVE-USD,2023-05-05T10:02:58.546Z,LONG,71.34,0.7,1.8348247760220568,0.0135674066351375,10.0,15.0,2023-05-05T23:14:48.288739,-2.0895374640355806,Zscore,1.625741
EOS-USD--ALGO-USD,EOS-USD,2023-05-05T11:04:29.650Z,LONG,1.009,49.0,-1.9097719710570344,0.0002113011367214,12.0,13.0,2023-05-06T01:46:16.151042,2.0317881843269965,Zscore,1.1681430000000002
EOS-USD--ALGO-USD,ALGO-USD,2023-05-05T11:04:48.215Z,SHORT,0.1804,276.0,-1.9097719710570344,0.0002113011367214,12.0,13.0,2023-05-06T01:46:18.022527,2.0317881843269965,Zscore,-0.224787
NEAR-USD--UNI-USD,NEAR-USD,2023-05-05T13:38:54.512Z,LONG,1.837,27.3,-3.0246659314566746,0.0028048317502788,14.0,18.0,2023-05-06T02:18:46.711370,-1.4105507913806814,SL,-0.128322
NEAR-USD--UNI-USD,UNI-USD,2023-05-05T13:39:13.421Z,SHORT,5.399,9.3,-3.0246659314566746,0.0028048317502788,14.0,18.0,2023-05-06T02:18:48.610577,-1.4105507913806814,SL,-1.188272
MKR-USD--CELO-USD,MKR-USD,2023-05-01T15:15:35.625Z,SHORT,705.0,0.071,2.8725991867766947,0.0334958029362103,17.0,25.0,2023-05-06T02:45:11.594387,1.2430410927462667,SL,-1.229442
MKR-USD--CELO-USD,CELO-USD,2023-05-01T15:15:54.622Z,LONG,0.579,86.0,2.8725991867766947,0.0334958029362103,17.0,25.0,2023-05-06T02:45:13.492535,1.2430410927462667,SL,-0.02297
SNX-USD--MATIC-USD,SNX-USD,2023-05-05T20:21:08.205Z,SHORT,2.567,19.5,1.9041778033041763,0.0276372130163101,17.0,23.0,2023-05-06T08:03:14.385241,-1.972278925770072,Zscore,2.484045
SNX-USD--MATIC-USD,MATIC-USD,2023-05-05T20:21:27.417Z,LONG,1.0014,50.0,1.9041778033041763,0.0276372130163101,17.0,23.0,2023-05-06T08:03:16.419059,-1.972278925770072,Zscore,-1.136351
COMP-USD--SOL-USD,COMP-USD,2023-05-05T22:19:04.227Z,LONG,41.0,1.23,-1.690006174473737,0.0003860989931606,7.0,17.0,2023-05-06T08:03:22.715337,-1.9580362520838743,SL,-2.011274
COMP-USD--SOL-USD,SOL-USD,2023-05-05T22:19:24.707Z,SHORT,22.867,2.2,-1.690006174473737,0.0003860989931606,7.0,17.0,2023-05-06T08:03:24.619855,-1.9580362520838743,SL,0.591113
XLM-USD--SUSHI-USD,XLM-USD,2023-05-05T08:50:42.960Z,LONG,0.0933,530.0,-2.40532774236227,0.0176342003998856,8.0,13.0,2023-05-06T12:18:04.255729,2.5375292206520483,Zscore,-0.029612
XLM-USD--SUSHI-USD,SUSHI-USD,2023-05-05T08:51:02.060Z,SHORT,1.032,48.3,-2.40532774236227,0.0176342003998856,8.0,13.0,2023-05-06T12:18:05.978642,2.5375292206520483,Zscore,0.842806
ZEC-USD--LTC-USD,ZEC-USD,2023-05-05T15:36:05.913Z,SHORT,37.1,1.34,1.660829249130248,0.0222937056710609,8.0,15.0,2023-05-06T14:14:56.587178,2.4180693355509155,SL,1.962475
ZEC-USD--LTC-USD,LTC-USD,2023-05-05T15:36:24.880Z,LONG,88.3,0.57,1.660829249130248,0.0222937056710609,8.0,15.0,2023-05-06T14:14:58.266951,2.4180693355509155,SL,-3.270444
CELO-USD--NEAR-USD,CELO-USD,2023-05-06T08:06:36.043Z,SHORT,0.569,87.0,1.5917974736946088,0.0291517866716491,13.0,13.0,2023-05-06T17:38:08.445786,-1.7532243305658146,Zscore,0.679884
CELO-USD--NEAR-USD,NEAR-USD,2023-05-06T08:06:54.991Z,LONG,1.802,27.8,1.5917974736946088,0.0291517866716491,13.0,13.0,2023-05-06T17:38:10.372404,-1.7532243305658146,Zscore,-0.696177
MKR-USD--COMP-USD,MKR-USD,2023-05-06T08:05:35.874Z,SHORT,709.0,0.07,2.1257566104854884,0.0172591054326966,11.0,14.0,2023-05-06T19:07:26.198321,-2.160988731139999,Zscore,1.05757
MKR-USD--COMP-USD,COMP-USD,2023-05-06T08:05:54.289Z,LONG,39.4,1.27,2.1257566104854884,0.0172591054326966,11.0,14.0,2023-05-06T19:07:27.961877,-2.160988731139999,Zscore,0.106679
LINK-USD--XMR-USD,LINK-USD,2023-05-06T12:42:22.963Z,LONG,7.026,7.1,-2.320270803148793,0.024225580204923,24.0,11.0,2023-05-07T10:20:43.811711,-0.9016641829260104,SL,-0.7021740000000001
LINK-USD--XMR-USD,XMR-USD,2023-05-06T12:42:42.027Z,SHORT,156.8,0.32,-2.320270803148793,0.024225580204923,24.0,11.0,2023-05-07T10:20:45.721645,-0.9016641829260104,SL,-0.549188
ZEC-USD--SOL-USD,ZEC-USD,2023-05-06T14:16:13.533Z,SHORT,35.574286,1.4,2.003881519941869,0.0009508624925839,11.0,16.0,2023-05-07T16:13:48.933305,-0.3414638750544101,TP,-0.283346
ZEC-USD--SOL-USD,SOL-USD,2023-05-06T14:16:31.751Z,LONG,21.847,2.3,2.003881519941869,0.0009508624925839,11.0,16.0,2023-05-07T16:13:50.818679,-0.3414638750544101,TP,2.213597
ENJ-USD--ZRX-USD,ENJ-USD,2023-05-06T09:47:05.616Z,LONG,0.381,131.0,-1.5272150076970583,0.01048279138623,6.0,21.0,2023-05-07T17:00:32.963667,1.7730535570508568,Zscore,-1.534899
ENJ-USD--ZRX-USD,ZRX-USD,2023-05-06T09:47:24.597Z,SHORT,0.249,200.0,-1.5272150076970583,0.01048279138623,6.0,21.0,2023-05-07T17:00:34.852187,1.7730535570508568,Zscore,1.294875
CELO-USD--ALGO-USD,CELO-USD,2023-05-07T16:47:50.791Z,LONG,0.562,89.0,-1.5444871892207408,0.0400240825292574,8.0,13.0,2023-05-07T17:00:56.610663,1.613499198538705,Zscore,-0.27412
CELO-USD--ALGO-USD,ALGO-USD,2023-05-07T16:48:09.451Z,SHORT,0.1739,286.0,-1.5444871892207408,0.0400240825292574,8.0,13.0,2023-05-07T17:00:58.510756,1.613499198538705,Zscore,-0.309738
CELO-USD--ZRX-USD,CELO-USD,2023-05-07T17:03:25.456Z,LONG,0.562,89.0,-2.1504169022149515,3.1668738248987363e-06,4.0,11.0,2023-05-07T21:30:29.732195,0.5629179440075559,SL,-0.477207
CELO-USD--ZRX-USD,ZRX-USD,2023-05-07T17:03:44.147Z,SHORT,0.239,207.0,-2.1504169022149515,3.1668738248987363e-06,4.0,11.0,2023-05-07T21:30:31.630562,0.5629179440075559,SL,-0.793279
SNX-USD--BTC-USD,SNX-USD,2023-05-06T08:03:29.926Z,LONG,2.445,20.4,-2.182707860841229,0.0070483294173653,24.0,16.0,2023-05-08T01:46:49.329098,0.1079349528163957,SL,-3.885357
SNX-USD--BTC-USD,BTC-USD,2023-05-06T08:03:48.944Z,SHORT,29327.0,0.0017,-2.182707860841229,0.0070483294173653,24.0,16.0,2023-05-08T01:46:51.199075,0.1079349528163957,SL,1.807887
XLM-USD--SUSHI-USD,XLM-USD,2023-05-06T12:23:13.159Z,SHORT,0.0932,530.0,2.4494946009399228,0.0077137605038779,8.0,11.0,2023-05-08T01:47:02.158637,-0.0524890263691048,SL,1.056817
XLM-USD--SUSHI-USD,SUSHI-USD,2023-05-06T12:23:32.397Z,LONG,1.017,49.2,2.4494946009399228,0.0077137605038779,8.0,11.0,2023-05-08T01:47:04.073693,-0.0524890263691048,SL,-4.095171
SNX-USD--BCH-USD,SNX-USD,2023-05-08T01:47:43.669Z,LONG,2.39,21.0,-1.6799102245204982,0.043790027259511,10.0,17.0,2023-05-08T01:53:17.906151,2.1288081680014304,Zscore,-2.457
SNX-USD--BCH-USD,BCH-USD,2023-05-08T01:48:02.535Z,SHORT,116.5,0.43,-1.6799102245204982,0.043790027259511,10.0,17.0,2023-05-08T01:53:19.803251,2.1288081680014304,Zscore,1.40911
SNX-USD--BCH-USD,SNX-USD,2023-05-08T01:54:39.085Z,LONG,2.39,21.0,-1.6799102245204982,0.043790027259511,10.0,17.0,2023-05-08T01:59:31.088455,2.1288081680014304,Zscore,-2.541
SNX-USD--BCH-USD,BCH-USD,2023-05-08T01:54:57.954Z,SHORT,116.5,0.43,-1.6799102245204982,0.043790027259511,10.0,17.0,2023-05-08T01:59:32.956745,2.1288081680014304,Zscore,1.21346
MKR-USD--ATOM-USD,MKR-USD,2023-05-08T01:50:26.344Z,SHORT,693.0,0.072,3.0732198585627186,0.0020531698147176,24.0,12.0,2023-05-08T02:34:23.660893,-3.612876873373165,Zscore,0.989613
MKR-USD--ATOM-USD,ATOM-USD,2023-05-08T01:50:45.030Z,LONG,10.807,4.6,3.0732198585627186,0.0020531698147176,24.0,12.0,2023-05-08T02:34:25.300725,-3.612876873373165,Zscore,-0.6548930000000001
MKR-USD--ATOM-USD,MKR-USD,2023-05-08T02:36:29.435Z,SHORT,693.0,0.072,3.5106872364789146,0.0020531698147176,24.0,12.0,2023-05-08T02:38:01.022977,-3.612876873373165,Zscore,0.95688
MKR-USD--ATOM-USD,ATOM-USD,2023-05-08T02:36:47.654Z,LONG,10.858,4.6,3.5106872364789146,0.0020531698147176,24.0,12.0,2023-05-08T02:38:02.934437,-3.612876873373165,Zscore,-0.934444
MKR-USD--ATOM-USD,MKR-USD,2023-05-08T02:42:11.604Z,SHORT,693.0,0.072,3.5106872364789146,0.0020531698147176,24.0,12.0,2023-05-08T02:43:43.639091,-3.612876873373165,Zscore,0.79992
MKR-USD--ATOM-USD,ATOM-USD,2023-05-08T02:42:29.802Z,LONG,10.858,4.6,3.5106872364789146,0.0020531698147176,24.0,12.0,2023-05-08T02:43:45.358839,-3.612876873373165,Zscore,-0.789774
MKR-USD--ATOM-USD,MKR-USD,2023-05-08T02:45:14.924Z,SHORT,693.0,0.072,3.5106872364789146,0.0020531698147176,24.0,12.0,2023-05-08T02:46:48.327985,-3.612876873373165,Zscore,0.74592
MKR-USD--ATOM-USD,ATOM-USD,2023-05-08T02:45:33.601Z,LONG,10.858,4.6,3.5106872364789146,0.0020531698147176,24.0,12.0,2023-05-08T02:46:49.982455,-3.612876873373165,Zscore,-0.779424
MKR-USD--ATOM-USD,MKR-USD,2023-05-08T02:48:17.660Z,SHORT,693.0,0.072,3.5106872364789146,0.0020531698147176,24.0,12.0,2023-05-08T02:49:49.597719,-3.612876873373165,Zscore,0.72432
MKR-USD--ATOM-USD,ATOM-USD,2023-05-08T02:48:35.877Z,LONG,10.858,4.6,3.5106872364789146,0.0020531698147176,24.0,12.0,2023-05-08T02:49:51.276925,-3.612876873373165,Zscore,-0.695566
MKR-USD--ATOM-USD,MKR-USD,2023-05-08T02:51:20.890Z,SHORT,693.0,0.072,3.5106872364789146,0.0020531698147176,24.0,12.0,2023-05-08T02:52:55.679981,-3.612876873373165,Zscore,0.73872
MKR-USD--ATOM-USD,ATOM-USD,2023-05-08T02:51:39.358Z,LONG,10.858,4.6,3.5106872364789146,0.0020531698147176,24.0,12.0,2023-05-08T02:52:57.597415,-3.612876873373165,Zscore,-0.709412
MKR-USD--ATOM-USD,MKR-USD,2023-05-08T03:03:22.189Z,SHORT,693.0,0.072,2.65094447323816,0.0020531698147176,24.0,12.0,2023-05-08T03:05:22.071700,-2.953547523794116,Zscore,0.81936
MKR-USD--ATOM-USD,ATOM-USD,2023-05-08T03:03:41.072Z,LONG,10.858,4.6,2.65094447323816,0.0020531698147176,24.0,12.0,2023-05-08T03:05:23.964893,-2.953547523794116,Zscore,-0.492384
SNX-USD--COMP-USD,SNX-USD,2023-05-08T02:34:38.992Z,LONG,2.39,20.9,-2.5024544373734687,0.016968022686911,22.0,15.0,2023-05-08T03:46:33.216574,-0.5683386061842866,SL,-3.317423
SNX-USD--COMP-USD,COMP-USD,2023-05-08T02:34:57.231Z,SHORT,39.0,1.28,-2.5024544373734687,0.016968022686911,22.0,15.0,2023-05-08T03:46:34.857231,-0.5683386061842866,SL,2.0281130000000003
DOGE-USD--AAVE-USD,DOGE-USD,2023-05-07T19:09:19.696Z,SHORT,0.0768,650.0,1.825381026950456,0.0302102016907778,13.0,10.0,2023-05-08T07:37:23.702337,1.4584283083653862,SL,2.14715
DOGE-USD--AAVE-USD,AAVE-USD,2023-05-07T19:09:38.640Z,LONG,69.55,0.7,1.825381026950456,0.0302102016907778,13.0,10.0,2023-05-08T07:37:25.604201,1.4584283083653862,SL,-3.43077
BCH-USD--SUSHI-USD,BCH-USD,2023-05-08T07:49:04.262Z,SHORT,116.5,0.43,1.7511021794465125,0.0308336896560238,14.0,14.0,2023-05-08T07:51:39.702132,-0.5796739194109374,SL,1.81331
BCH-USD--SUSHI-USD,SUSHI-USD,2023-05-08T07:49:23.169Z,LONG,1.002,50.2,1.7511021794465125,0.0308336896560238,14.0,14.0,2023-05-08T07:51:41.574988,-0.5796739194109374,SL,-3.19272
ZEC-USD--NEAR-USD,ZEC-USD,2023-05-07T16:15:15.746Z,SHORT,35.5,1.4,1.8343622744979151,0.0096004500959195,12.0,16.0,2023-05-08T11:08:17.854393,-1.9794355449750127,Zscore,3.994654
ZEC-USD--NEAR-USD,NEAR-USD,2023-05-07T16:15:34.626Z,LONG,1.769,28.4,1.8343622744979151,0.0096004500959195,12.0,16.0,2023-05-08T11:08:19.727628,-1.9794355449750127,Zscore,-4.835973
BCH-USD--CRV-USD,BCH-USD,2023-05-08T11:08:56.267Z,LONG,117.2,0.43,-2.673593487526855,0.036518132473692,12.0,15.0,2023-05-08T11:23:14.397874,0.4548735997093864,TP,-1.70538
BCH-USD--CRV-USD,CRV-USD,2023-05-08T11:09:15.155Z,SHORT,0.9057,55.0,-2.673593487526855,0.036518132473692,12.0,15.0,2023-05-08T11:23:16.066428,0.4548735997093864,TP,3.465055
FIL-USD--COMP-USD,FIL-USD,2023-05-08T04:26:26.414Z,LONG,5.09,9.9,-2.345906309639615,0.0066714602248467,6.0,14.0,2023-05-08T12:05:17.998113,0.2925201231508595,SL,-4.5432310000000005
FIL-USD--COMP-USD,COMP-USD,2023-05-08T04:26:45.322Z,SHORT,39.0,1.28,-2.345906309639615,0.0066714602248467,6.0,14.0,2023-05-08T12:05:19.716263,0.2925201231508595,SL,3.278117
FIL-USD--COMP-USD,FIL-USD,2023-05-08T12:07:15.632Z,LONG,5.09,9.9,-2.238318944174239,0.0066714602248467,6.0,14.0,2023-05-08T12:09:06.699084,0.2925201231508595,SL,-2.8314
FIL-USD--COMP-USD,COMP-USD,2023-05-08T12:07:34.744Z,SHORT,39.0,1.28,-2.238318944174239,0.0066714602248467,6.0,14.0,2023-05-08T12:09:08.399586,0.2925201231508595,SL,1.56672
XLM-USD--UNI-USD,XLM-USD,2023-05-08T12:18:38.232Z,SHORT,0.0918,540.0,2.423864351852466,0.0016964212187382,12.0,14.0,2023-05-08T12:20:42.722606,-3.052403857559492,Zscore,1.0044
XLM-USD--UNI-USD,UNI-USD,2023-05-08T12:18:56.554Z,LONG,5.292,9.5,2.423864351852466,0.0016964212187382,12.0,14.0,2023-05-08T12:20:44.391423,-3.052403857559492,Zscore,-1.8905
LINK-USD--MATIC-USD,LINK-USD,2023-05-07T16:31:33.069Z,SHORT,6.911,7.2,1.92221529317276,0.0451443729347737,10.0,11.0,2023-05-08T12:42:24.683239,2.2042651823533173,SL,3.071533
LINK-USD--MATIC-USD,MATIC-USD,2023-05-07T16:31:52.005Z,LONG,0.9748,51.0,1.92221529317276,0.0451443729347737,10.0,11.0,2023-05-08T12:42:26.360365,2.2042651823533173,SL,-4.333544
CRV-USD--AAVE-USD,CRV-USD,2023-05-08T11:24:22.093Z,SHORT,0.9057,54.0,2.261699546726449,0.011325958807231,9.0,22.0,2023-05-08T14:10:05.285434,-2.2819503767282083,Zscore,4.265537
CRV-USD--AAVE-USD,AAVE-USD,2023-05-08T11:24:40.362Z,LONG,69.71,0.7,2.261699546726449,0.011325958807231,9.0,22.0,2023-05-08T14:10:07.325227,-2.2819503767282083,Zscore,-3.406047
FIL-USD--LTC-USD,FIL-USD,2023-05-08T15:35:52.290Z,LONG,5.09,9.9,-1.5719502664718206,0.0240147785016157,10.0,21.0,2023-05-08T15:37:54.184983,1.0879033608651036,SL,-2.89971
FIL-USD--LTC-USD,LTC-USD,2023-05-08T15:36:10.942Z,SHORT,83.0,0.6,-1.5719502664718206,0.0240147785016157,10.0,21.0,2023-05-08T15:37:55.856656,1.0879033608651036,SL,1.0194
LINK-USD--CRV-USD,LINK-USD,2023-05-08T17:06:17.419Z,SHORT,6.908,7.2,1.5060270941196725,0.0358031153633681,9.0,18.0,2023-05-08T17:07:34.302846,-2.26153554651457,Zscore,1.799784
LINK-USD--CRV-USD,CRV-USD,2023-05-08T17:06:35.672Z,LONG,0.9094,55.0,1.5060270941196725,0.0358031153633681,9.0,18.0,2023-05-08T17:07:35.972526,-2.26153554651457,Zscore,-3.92634
XLM-USD--NEAR-USD,XLM-USD,2023-05-08T14:08:30.245Z,LONG,0.0924,540.0,-3.002479191296509,0.0019499992772011,22.0,10.0,2023-05-08T17:40:37.751301,-2.011869540407269,TP,-2.193765
XLM-USD--NEAR-USD,NEAR-USD,2023-05-08T14:08:48.862Z,SHORT,1.761,28.4,-3.002479191296509,0.0019499992772011,22.0,10.0,2023-05-08T17:40:39.454104,-2.011869540407269,TP,4.076519
RUNE-USD--DOT-USD,RUNE-USD,2023-05-05T08:43:00.494Z,LONG,1.324,37.0,-2.295176203746462,0.0340731603100384,12.0,17.0,2023-05-08T17:47:38.578079,3.3095934899336976,Zscore,-6.980145
RUNE-USD--DOT-USD,DOT-USD,2023-05-05T08:43:19.684Z,SHORT,5.78,8.7,-2.295176203746462,0.0340731603100384,12.0,17.0,2023-05-08T17:47:40.254724,3.3095934899336976,Zscore,5.787205
XLM-USD--EOS-USD,XLM-USD,2023-05-08T17:41:55.334Z,LONG,0.0924,540.0,-2.115629717294626,0.0254984472538898,17.0,17.0,2023-05-08T18:00:35.336993,-0.5620252177345476,TP,-1.92996
XLM-USD--EOS-USD,EOS-USD,2023-05-08T17:42:13.526Z,SHORT,0.978,50.0,-2.115629717294626,0.0254984472538898,17.0,17.0,2023-05-08T18:00:37.010731,-0.5620252177345476,TP,3.8825
XLM-USD--EOS-USD,XLM-USD,2023-05-08T18:02:17.946Z,LONG,0.0924,540.0,-2.078016117167973,0.0254984472538898,17.0,17.0,2023-05-08T18:03:53.713377,1.119239932748924,TP,-2.28204
XLM-USD--EOS-USD,EOS-USD,2023-05-08T18:02:36.217Z,SHORT,0.978,50.0,-2.078016117167973,0.0254984472538898,17.0,17.0,2023-05-08T18:03:55.382325,1.119239932748924,TP,4.294
XLM-USD--EOS-USD,XLM-USD,2023-05-08T18:05:55.937Z,LONG,0.0924,540.0,-2.078016117167973,0.0254984472538898,17.0,17.0,2023-05-08T18:07:30.313988,1.119239932748924,TP,-2.4408
XLM-USD--EOS-USD,EOS-USD,2023-05-08T18:06:14.357Z,SHORT,0.978,50.0,-2.078016117167973,0.0254984472538898,17.0,17.0,2023-05-08T18:07:31.963859,1.119239932748924,TP,4.67
XLM-USD--EOS-USD,XLM-USD,2023-05-08T18:09:08.024Z,LONG,0.0924,540.0,-2.078016117167973,0.0254984472538898,17.0,17.0,2023-05-08T18:10:42.390123,1.119239932748924,TP,-2.32254
XLM-USD--EOS-USD,EOS-USD,2023-05-08T18:09:26.516Z,SHORT,0.978,50.0,-2.078016117167973,0.0254984472538898,17.0,17.0,2023-05-08T18:10:44.072482,1.119239932748924,TP,4.5625
BCH-USD--SUSHI-USD,BCH-USD,2023-05-08T12:09:13.870Z,LONG,117.2,0.43,-2.6058823550749106,0.0308336896560238,14.0,14.0,2023-05-08T18:33:10.503167,0.8232418676861862,TP,-4.15435
BCH-USD--SUSHI-USD,SUSHI-USD,2023-05-08T12:09:32.351Z,SHORT,0.996,49.9,-2.6058823550749106,0.0308336896560238,14.0,14.0,2023-05-08T18:33:12.193784,0.8232418676861862,TP,5.998038
XTZ-USD--ETC-USD,XTZ-USD,2023-05-04T12:56:40.136Z,SHORT,0.992,49.0,2.6035338471988414,0.0290335429913996,9.0,19.0,2023-05-08T18:42:55.345152,1.171178193634317,TP,7.906881
XTZ-USD--ETC-USD,ETC-USD,2023-05-04T12:56:59.103Z,LONG,19.34,2.6,2.6035338471988414,0.0290335429913996,9.0,19.0,2023-05-08T18:42:57.024281,1.171178193634317,TP,-6.171016
SNX-USD--ALGO-USD,SNX-USD,2023-05-08T03:46:50.032Z,SHORT,2.38,20.9,2.0487227222592064,0.0151938102101824,14.0,13.0,2023-05-08T18:43:11.656596,0.0806679912771436,TP,7.987041
SNX-USD--ALGO-USD,ALGO-USD,2023-05-08T03:47:08.247Z,LONG,0.1747,288.0,2.0487227222592064,0.0151938102101824,14.0,13.0,2023-05-08T18:43:13.359087,0.0806679912771436,TP,-6.179981
CELO-USD--ZRX-USD,CELO-USD,2023-05-07T21:33:10.888Z,LONG,0.562,89.0,-1.8950565478494144,3.1668738248987363e-06,4.0,11.0,2023-05-09T04:27:11.978111,-0.4403644529948697,SL,-10.705047
CELO-USD--ZRX-USD,ZRX-USD,2023-05-07T21:33:29.309Z,SHORT,0.239,207.0,-1.8950565478494144,3.1668738248987363e-06,4.0,11.0,2023-05-09T04:27:13.825122,-0.4403644529948697,SL,9.414328
MKR-USD--XMR-USD,MKR-USD,2023-05-08T18:11:25.215Z,LONG,696.0,0.072,-1.5195220961205356,0.0127371451114377,22.0,10.0,2023-05-09T04:54:52.392483,-0.5178253014205847,SL,-3.959948
MKR-USD--XMR-USD,XMR-USD,2023-05-08T18:11:43.440Z,SHORT,157.3,0.32,-1.5195220961205356,0.0127371451114377,22.0,10.0,2023-05-09T04:54:54.259416,-0.5178253014205847,SL,2.643345
XTZ-USD--ETC-USD,XTZ-USD,2023-05-08T18:43:34.789Z,SHORT,0.975,51.0,2.7248803190325543,0.0023757600139498,4.0,25.0,2023-05-09T05:30:01.951379,-1.1344790009064862,TP,6.030667
XTZ-USD--ETC-USD,ETC-USD,2023-05-08T18:43:53.486Z,LONG,18.96,2.7,2.7248803190325543,0.0023757600139498,4.0,25.0,2023-05-09T05:30:03.832311,-1.1344790009064862,TP,-4.247135
BCH-USD--RUNE-USD,BCH-USD,2023-05-08T18:41:27.194Z,LONG,117.2,0.43,-1.6313193070484262,0.0458573216235681,24.0,23.0,2023-05-09T05:37:23.187674,-0.4824625572729557,TP,-3.723125000000001
BCH-USD--RUNE-USD,RUNE-USD,2023-05-08T18:41:45.545Z,SHORT,1.29,38.0,-1.6313193070484262,0.0458573216235681,24.0,23.0,2023-05-09T05:37:24.860213,-0.4824625572729557,TP,5.562475
MKR-USD--XMR-USD,MKR-USD,2023-05-09T04:57:03.859Z,LONG,696.0,0.072,-2.893168153448092,0.0121886082364213,24.0,12.0,2023-05-09T05:44:30.911980,-0.5449713848075902,SL,-2.020474
MKR-USD--XMR-USD,XMR-USD,2023-05-09T04:57:22.497Z,SHORT,157.0,0.32,-2.893168153448092,0.0121886082364213,24.0,12.0,2023-05-09T05:44:32.584346,-0.5449713848075902,SL,0.7606809999999999
ETC-USD--CELO-USD,ETC-USD,2023-05-09T05:44:56.479Z,LONG,18.97,2.7,-2.465632827299064,0.0005683237541937,14.0,28.0,2023-05-09T05:47:15.788501,2.0173676152301248,TP,-1.57005
ETC-USD--CELO-USD,CELO-USD,2023-05-09T05:45:14.724Z,SHORT,0.558,88.0,-2.465632827299064,0.0005683237541937,14.0,28.0,2023-05-09T05:47:17.472312,2.0173676152301248,TP,4.15712
MKR-USD--XMR-USD,MKR-USD,2023-05-09T05:46:04.526Z,LONG,696.0,0.072,-2.806853447385332,0.0121886082364213,24.0,12.0,2023-05-09T06:01:23.817657,1.3507591198508504,SL,-2.03681
MKR-USD--XMR-USD,XMR-USD,2023-05-09T05:46:22.746Z,SHORT,157.0,0.32,-2.806853447385332,0.0121886082364213,24.0,12.0,2023-05-09T06:01:25.460932,1.3507591198508504,SL,0.695668
ETC-USD--CELO-USD,ETC-USD,2023-05-09T06:01:43.656Z,LONG,18.97,2.7,-2.0681265386598686,0.0005683237541937,14.0,28.0,2023-05-09T06:04:03.144720,1.8658939062433213,TP,-1.44801
ETC-USD--CELO-USD,CELO-USD,2023-05-09T06:02:01.914Z,SHORT,0.558,88.0,-2.0681265386598686,0.0005683237541937,14.0,28.0,2023-05-09T06:04:04.847717,1.8658939062433213,TP,4.15624
MKR-USD--XMR-USD,MKR-USD,2023-05-09T06:02:51.383Z,LONG,696.0,0.072,-2.7427609024656,0.0121886082364213,24.0,12.0,2023-05-09T06:04:09.354708,1.3507591198508504,SL,-1.88568
MKR-USD--XMR-USD,XMR-USD,2023-05-09T06:03:09.615Z,SHORT,157.0,0.32,-2.7427609024656,0.0121886082364213,24.0,12.0,2023-05-09T06:04:11.039613,1.3507591198508504,SL,0.62592
ETC-USD--CELO-USD,ETC-USD,2023-05-09T06:04:28.207Z,SHORT,18.85,2.6,1.8658939062433213,0.0005683237541937,14.0,28.0,2023-05-09T06:06:07.705700,-2.0681265386598686,Zscore,1.00828
ETC-USD--CELO-USD,CELO-USD,2023-05-09T06:04:46.404Z,LONG,0.562,89.0,1.8658939062433213,0.0005683237541937,14.0,28.0,2023-05-09T06:06:09.363734,-2.0681265386598686,Zscore,-4.56214
ETC-USD--CELO-USD,ETC-USD,2023-05-09T06:06:26.440Z,LONG,18.97,2.7,-2.0681265386598686,0.0005683237541937,14.0,28.0,2023-05-09T06:08:46.684006,1.8658939062433213,TP,-1.45098
ETC-USD--CELO-USD,CELO-USD,2023-05-09T06:06:44.735Z,SHORT,0.558,88.0,-2.0681265386598686,0.0005683237541937,14.0,28.0,2023-05-09T06:08:48.343096,1.8658939062433213,TP,4.136
